Container is store 10000 languages:
[Procedural]: name = AZMEZYPTRM  year = 1945  popularity = 83.23 abstract variables = True, quotient = 194.5
[Procedural]: name = SJXRSRTUEP  year = 2016  popularity = 89.62 abstract variables = True, quotient = 201.6
[ObjectOriented]: name = OWIXTJCDKA  year = 2016  popularity = 89.07 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.6
[ObjectOriented]: name = PABPKIEGQH  year = 2016  popularity = 46.23 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.6
[Functional]: name = OPZJVFZXFF  year = 2016  popularity = 83.57 lazy calculation = False legacy = ERROR, quotient = 201.6
[Functional]: name = WGTZVFIRQN  year = 2016  popularity = 81.46 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Functional]: name = MRPORLQLZB  year = 2016  popularity = 11.49 lazy calculation = True legacy = ERROR, quotient = 201.6
[ObjectOriented]: name = VXPFPHIYDU  year = 2016  popularity = 49.81 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.6
[ObjectOriented]: name = RCXTCMHKJZ  year = 2016  popularity = 97.51 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.6
[Functional]: name = MHSRXYWOCI  year = 2016  popularity = 47.87 lazy calculation = True legacy = DYNAMIC, quotient = 201.6
[Functional]: name = JFFPHACFSA  year = 2016  popularity = 41.24 lazy calculation = False legacy = STRICT, quotient = 201.6
[Functional]: name = ICBJIFLRFS  year = 2016  popularity = 9.74 lazy calculation = False legacy = ERROR, quotient = 201.6
[ObjectOriented]: name = YJXEFRCGZD  year = 2016  popularity = 49.55 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.6
[Functional]: name = PXUPMWTZZG  year = 2016  popularity = 66.57 lazy calculation = True legacy = DYNAMIC, quotient = 201.6
[Procedural]: name = FWGRAMOPDX  year = 2016  popularity = 43.84 abstract variables = True, quotient = 201.6
[Procedural]: name = JSXXWMWEWK  year = 2016  popularity = 43.24 abstract variables = False, quotient = 201.6
[Functional]: name = UPXMTGOWDE  year = 2016  popularity = 1.93 lazy calculation = False legacy = ERROR, quotient = 201.6
[ObjectOriented]: name = JPWWQKPIJX  year = 2016  popularity = 28.62 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.6
[ObjectOriented]: name = AFYCOODBSG  year = 2016  popularity = 54.61 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[ObjectOriented]: name = XHOOQLNGTV  year = 2016  popularity = 35.25 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.6
[ObjectOriented]: name = VIKTCSMADN  year = 2016  popularity = 75.5 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.6
[Procedural]: name = WNDNWSIZMV  year = 2016  popularity = 73.64 abstract variables = False, quotient = 201.6
[ObjectOriented]: name = SMLIHWLCGN  year = 2016  popularity = 67.85 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[Procedural]: name = DDHZIEGIRB  year = 2016  popularity = 25.91 abstract variables = False, quotient = 201.6
[Procedural]: name = SVEFWXMVDC  year = 2016  popularity = 22.78 abstract variables = True, quotient = 201.6
[ObjectOriented]: name = HNHOHNWMUC  year = 2016  popularity = 6.81 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.6
[ObjectOriented]: name = TDLXQRCSDG  year = 2016  popularity = 49.47 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.6
[Procedural]: name = ANUQJACNUB  year = 2016  popularity = 64.52 abstract variables = False, quotient = 201.6
[Functional]: name = XINXQHQFZK  year = 2016  popularity = 13.46 lazy calculation = True legacy = ERROR, quotient = 201.6
[Procedural]: name = UIJFTUXNAU  year = 2016  popularity = 69.6 abstract variables = False, quotient = 201.6
[Functional]: name = NVCUEJREHR  year = 2016  popularity = 14.4 lazy calculation = False legacy = ERROR, quotient = 201.6
[Functional]: name = LGEMVFTKKH  year = 2016  popularity = 63.96 lazy calculation = True legacy = STRICT, quotient = 201.6
[Functional]: name = GQGLYUSNOU  year = 2016  popularity = 8.01 lazy calculation = True legacy = DYNAMIC, quotient = 201.6
[ObjectOriented]: name = AWWYLWOXDL  year = 2016  popularity = 57.25 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.6
[ObjectOriented]: name = KASELZSBJE  year = 2016  popularity = 10.8 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.6
[Procedural]: name = STEAIMUMOW  year = 2016  popularity = 18.49 abstract variables = False, quotient = 201.6
[Procedural]: name = ZGZABRDHQJ  year = 2016  popularity = 22.7 abstract variables = True, quotient = 201.6
[Procedural]: name = XXBKPPBVAH  year = 2016  popularity = 35.19 abstract variables = False, quotient = 201.6
[Functional]: name = NEJKCKHQVV  year = 2016  popularity = 20.55 lazy calculation = True legacy = STRICT, quotient = 201.6
[ObjectOriented]: name = OALIBFCMML  year = 2016  popularity = 36.07 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[ObjectOriented]: name = BCTRUXJWYF  year = 2016  popularity = 57.0 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.6
[Procedural]: name = XQUVHSUVOP  year = 2016  popularity = 79.24 abstract variables = True, quotient = 201.6
[Functional]: name = HDORSEVJXQ  year = 2016  popularity = 29.78 lazy calculation = False legacy = ERROR, quotient = 201.6
[Procedural]: name = MDNMQVNOOM  year = 2016  popularity = 51.42 abstract variables = False, quotient = 201.6
[Functional]: name = GSGDIXWFIP  year = 2016  popularity = 24.7 lazy calculation = False legacy = STRICT, quotient = 201.6
[Procedural]: name = HLBATHYEMN  year = 2016  popularity = 60.97 abstract variables = True, quotient = 201.6
[ObjectOriented]: name = OKVWDCWHET  year = 2016  popularity = 52.6 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.6
[Functional]: name = XFMVZEWDOD  year = 2016  popularity = 40.43 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Functional]: name = LYHMTUOREJ  year = 2016  popularity = 1.49 lazy calculation = False legacy = STRICT, quotient = 201.6
[Functional]: name = ISEZSZYJEQ  year = 2016  popularity = 79.63 lazy calculation = True legacy = DYNAMIC, quotient = 201.6
[ObjectOriented]: name = IINCNJIBVH  year = 2016  popularity = 13.56 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[Procedural]: name = ANJJFTRECR  year = 2016  popularity = 90.69 abstract variables = True, quotient = 201.6
[Functional]: name = AQVBFOFNQD  year = 2016  popularity = 20.29 lazy calculation = False legacy = STRICT, quotient = 201.6
[Procedural]: name = FVJOAUQYXG  year = 2016  popularity = 56.25 abstract variables = False, quotient = 201.6
[Functional]: name = QJRHCQDZZH  year = 2016  popularity = 79.25 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Procedural]: name = RLEXUQMJIJ  year = 2016  popularity = 14.03 abstract variables = True, quotient = 201.6
[Procedural]: name = BQTRLKGBZK  year = 2016  popularity = 77.22 abstract variables = False, quotient = 201.6
[Procedural]: name = NTDLNEBOJZ  year = 2016  popularity = 56.66 abstract variables = False, quotient = 201.6
[Functional]: name = CWYIOJCYCF  year = 2016  popularity = 36.49 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Functional]: name = OWAYUTKFNC  year = 2016  popularity = 61.06 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[ObjectOriented]: name = IFAJJKEGJF  year = 2016  popularity = 79.58 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.6
[Procedural]: name = MEFIBVDYTG  year = 2016  popularity = 52.59 abstract variables = True, quotient = 201.6
[Functional]: name = WIBKDXKUND  year = 2016  popularity = 72.32 lazy calculation = False legacy = ERROR, quotient = 201.6
[Functional]: name = HXBGTWBCYA  year = 2016  popularity = 61.88 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Procedural]: name = SHIBEEPLPV  year = 2016  popularity = 36.35 abstract variables = False, quotient = 201.6
[ObjectOriented]: name = NDZKLZLZRD  year = 2016  popularity = 18.13 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[Procedural]: name = ZYWCNYFODH  year = 2016  popularity = 43.27 abstract variables = True, quotient = 201.6
[Procedural]: name = HDGYJIDUBL  year = 2016  popularity = 75.4 abstract variables = False, quotient = 201.6
[ObjectOriented]: name = UREHEBMRUY  year = 2016  popularity = 12.56 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.6
[Functional]: name = XIDYDBXBCB  year = 2016  popularity = 23.99 lazy calculation = True legacy = DYNAMIC, quotient = 201.6
[Functional]: name = HNHZOZSLIK  year = 2016  popularity = 68.55 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Functional]: name = UGWVYPKEAN  year = 2016  popularity = 26.69 lazy calculation = False legacy = DYNAMIC, quotient = 201.6
[Functional]: name = PFUESVRZSH  year = 2016  popularity = 32.2 lazy calculation = False legacy = STRICT, quotient = 201.6
[ObjectOriented]: name = WGOFEFARJN  year = 2016  popularity = 38.4 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[ObjectOriented]: name = QDJYPJKWJS  year = 2016  popularity = 45.97 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.6
[Procedural]: name = EBEVFWSMVV  year = 2016  popularity = 62.48 abstract variables = False, quotient = 201.6
[ObjectOriented]: name = OVCFLBHCCY  year = 2016  popularity = 40.08 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.6
[Functional]: name = ROZXOBNZVP  year = 2016  popularity = 1.4 lazy calculation = True legacy = STRICT, quotient = 201.6
[Procedural]: name = XUXFUIDIGU  year = 2016  popularity = 52.91 abstract variables = True, quotient = 201.6
[Functional]: name = JYXSRFCQJJ  year = 2016  popularity = 63.64 lazy calculation = True legacy = DYNAMIC, quotient = 201.6
[Functional]: name = WBHHQYSGGZ  year = 2016  popularity = 48.9 lazy calculation = True legacy = STRICT, quotient = 201.6
[ObjectOriented]: name = AOWRTXJZPK  year = 2016  popularity = 41.76 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.6
[Procedural]: name = PEAARIWJSG  year = 2016  popularity = 94.67 abstract variables = False, quotient = 201.6
[Functional]: name = BFGLTKJHLK  year = 2017  popularity = 56.75 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = WYSMUEOPND  year = 2017  popularity = 27.89 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = NNCHIUOCOF  year = 2017  popularity = 87.87 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = ZBYGWBWZOS  year = 2017  popularity = 68.71 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = QMNSFZITQP  year = 2017  popularity = 41.07 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = BAZQUDUOUJ  year = 2017  popularity = 18.65 abstract variables = False, quotient = 201.7
[ObjectOriented]: name = NJMBCAAMCV  year = 2017  popularity = 46.39 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = QAMPKKBBRN  year = 2017  popularity = 50.19 abstract variables = True, quotient = 201.7
[Procedural]: name = SNCQWILWWP  year = 2017  popularity = 38.46 abstract variables = False, quotient = 201.7
[Procedural]: name = NNVOGGRTDY  year = 2017  popularity = 13.33 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = NSXBDLMRSG  year = 2017  popularity = 28.27 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = YTKDQNAGAC  year = 2017  popularity = 14.78 lazy calculation = True legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = DEAOXPLESA  year = 2017  popularity = 91.29 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Functional]: name = IHYGACNKXM  year = 2017  popularity = 79.31 lazy calculation = False legacy = ERROR, quotient = 201.7
[Procedural]: name = RLYYTZPUUQ  year = 2017  popularity = 57.64 abstract variables = False, quotient = 201.7
[ObjectOriented]: name = QYESZMJXOA  year = 2017  popularity = 84.22 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = OIVLWDYYHS  year = 2017  popularity = 60.19 abstract variables = True, quotient = 201.7
[Procedural]: name = WRNJGXCLBZ  year = 2017  popularity = 39.65 abstract variables = False, quotient = 201.7
[Functional]: name = JSRGDKEWRW  year = 2017  popularity = 39.09 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = ZHZYICBDZF  year = 2017  popularity = 12.46 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = ACQZORRIUS  year = 2017  popularity = 68.33 lazy calculation = True legacy = STRICT, quotient = 201.7
[Procedural]: name = ENQYHHGKMT  year = 2017  popularity = 38.71 abstract variables = False, quotient = 201.7
[Procedural]: name = WTHZUASPMB  year = 2017  popularity = 73.94 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = NWKVOURUUF  year = 2017  popularity = 20.04 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = QPZCCTERZQ  year = 2017  popularity = 69.18 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = MHJRPCUBRG  year = 2017  popularity = 57.81 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = LXUSOXPODA  year = 2017  popularity = 85.84 lazy calculation = True legacy = ERROR, quotient = 201.7
[Procedural]: name = RNPTPDFGVW  year = 2017  popularity = 5.64 abstract variables = False, quotient = 201.7
[Functional]: name = YIHFSQQVUT  year = 2017  popularity = 8.63 lazy calculation = True legacy = DYNAMIC, quotient = 201.7
[Functional]: name = WFBOFADOIR  year = 2017  popularity = 25.64 lazy calculation = False legacy = ERROR, quotient = 201.7
[ObjectOriented]: name = XRHEGGBIQJ  year = 2017  popularity = 13.7 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = WAQJTRVFDM  year = 2017  popularity = 65.22 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = ESNFOXWZTA  year = 2017  popularity = 5.19 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = XHCIWEGKCZ  year = 2017  popularity = 91.53 lazy calculation = False legacy = STRICT, quotient = 201.7
[Functional]: name = BMDBGPLAKH  year = 2017  popularity = 4.92 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = WHNDLMDXPP  year = 2017  popularity = 66.82 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = JEIBJZNYWY  year = 2017  popularity = 79.88 abstract variables = False, quotient = 201.7
[ObjectOriented]: name = DQGCDSUIEJ  year = 2017  popularity = 50.51 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = WFDEQZNHIT  year = 2017  popularity = 43.91 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = BZPICDNMMZ  year = 2017  popularity = 72.92 lazy calculation = True legacy = STRICT, quotient = 201.7
[Functional]: name = YZLTDFBTKY  year = 2017  popularity = 75.27 lazy calculation = True legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = XZHTXRUCZX  year = 2017  popularity = 92.24 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = XIJGVAVJZZ  year = 2017  popularity = 76.36 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = VQDOGOEKUU  year = 2017  popularity = 6.56 abstract variables = False, quotient = 201.7
[Procedural]: name = SYZFMPUEOJ  year = 2017  popularity = 67.59 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = KHHWAAJNNP  year = 2017  popularity = 31.83 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = GDFCLTBLSJ  year = 2017  popularity = 61.51 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = QLKQUKULCX  year = 2017  popularity = 27.5 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = UWHZWNWQHA  year = 2017  popularity = 76.97 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = SBMZHUQOQZ  year = 2017  popularity = 13.0 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Functional]: name = XOKORSDKHL  year = 2017  popularity = 19.14 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[Functional]: name = CCTSUPTOSW  year = 2017  popularity = 35.12 lazy calculation = True legacy = STRICT, quotient = 201.7
[ObjectOriented]: name = UOWSBFIHVG  year = 2017  popularity = 23.51 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = ZEKZHIKWTA  year = 2017  popularity = 92.81 abstract variables = True, quotient = 201.7
[Functional]: name = VULACBZOXJ  year = 2017  popularity = 18.58 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[Functional]: name = HXJUBTDPUC  year = 2017  popularity = 76.13 lazy calculation = False legacy = STRICT, quotient = 201.7
[Functional]: name = GIGAFJTKIO  year = 2017  popularity = 51.13 lazy calculation = True legacy = ERROR, quotient = 201.7
[Procedural]: name = IQHCRVJHEO  year = 2017  popularity = 76.53 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = TOZMVPCNRU  year = 2017  popularity = 16.49 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = EQERCXCQBL  year = 2017  popularity = 9.71 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = SNHONVRAYX  year = 2017  popularity = 83.28 abstract variables = False, quotient = 201.7
[Procedural]: name = JHHWWHZVYB  year = 2017  popularity = 84.14 abstract variables = False, quotient = 201.7
[ObjectOriented]: name = FKVGEOALXI  year = 2017  popularity = 78.94 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Functional]: name = UKAGVUAMYJ  year = 2017  popularity = 89.27 lazy calculation = True legacy = ERROR, quotient = 201.7
[ObjectOriented]: name = OZPFSUVAPU  year = 2017  popularity = 2.86 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = ARAWLEOUUL  year = 2017  popularity = 96.71 abstract variables = True, quotient = 201.7
[Procedural]: name = CTIOBXGNLN  year = 2017  popularity = 55.95 abstract variables = False, quotient = 201.7
[Functional]: name = FWAZRVWOQG  year = 2017  popularity = 72.64 lazy calculation = False legacy = STRICT, quotient = 201.7
[Procedural]: name = FEVPXLVRJB  year = 2017  popularity = 86.1 abstract variables = True, quotient = 201.7
[Procedural]: name = AHRKYQGRRR  year = 2017  popularity = 36.27 abstract variables = False, quotient = 201.7
[Procedural]: name = JPKJRAKUYT  year = 2017  popularity = 60.7 abstract variables = True, quotient = 201.7
[Functional]: name = XUVPJIVZES  year = 2017  popularity = 21.35 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = OKYEIQOENF  year = 2017  popularity = 69.23 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = EVIHBXIBVY  year = 2017  popularity = 79.01 abstract variables = True, quotient = 201.7
[Procedural]: name = OCMHDPWAKC  year = 2017  popularity = 41.11 abstract variables = True, quotient = 201.7
[Functional]: name = ABYYYWHDGH  year = 2017  popularity = 13.26 lazy calculation = False legacy = STRICT, quotient = 201.7
[Functional]: name = ZXXIMULIMT  year = 2017  popularity = 43.04 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[Procedural]: name = MVSNLKOIEB  year = 2017  popularity = 28.35 abstract variables = False, quotient = 201.7
[Procedural]: name = WQBAQAKMNK  year = 2017  popularity = 79.16 abstract variables = False, quotient = 201.7
[ObjectOriented]: name = ALDSHBBWXK  year = 2017  popularity = 44.24 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = JTYPXORNDT  year = 2017  popularity = 7.14 lazy calculation = True legacy = ERROR, quotient = 201.7
[Procedural]: name = DNFXKHAYZH  year = 2017  popularity = 6.67 abstract variables = False, quotient = 201.7
[Functional]: name = QPLHGOLPZO  year = 2017  popularity = 56.74 lazy calculation = False legacy = STRICT, quotient = 201.7
[Functional]: name = AIPXUZREHZ  year = 2017  popularity = 11.32 lazy calculation = True legacy = STRICT, quotient = 201.7
[ObjectOriented]: name = VRBZJGHKZJ  year = 2017  popularity = 47.43 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Functional]: name = XIQXLJSOEZ  year = 2017  popularity = 87.74 lazy calculation = True legacy = DYNAMIC, quotient = 201.7
[Functional]: name = UMZXGIAGKX  year = 2017  popularity = 62.4 lazy calculation = True legacy = STRICT, quotient = 201.7
[Functional]: name = GJZLDKWPUF  year = 2017  popularity = 70.79 lazy calculation = False legacy = ERROR, quotient = 201.7
[ObjectOriented]: name = QQFLHJRFOS  year = 2017  popularity = 75.62 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = RAOZPKJDKD  year = 2017  popularity = 54.28 abstract variables = False, quotient = 201.7
[Functional]: name = PQPHZILVOP  year = 2017  popularity = 11.71 lazy calculation = False legacy = ERROR, quotient = 201.7
[ObjectOriented]: name = PCLFKADEKF  year = 2017  popularity = 79.63 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = DYDEQAJHAW  year = 2017  popularity = 54.85 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = ACGEFWQQFN  year = 2017  popularity = 28.27 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = NRRCPEOYUR  year = 2017  popularity = 87.89 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = FIBZVKCXLG  year = 2017  popularity = 60.39 abstract variables = True, quotient = 201.7
[Functional]: name = YVCKTBMCPK  year = 2017  popularity = 8.94 lazy calculation = False legacy = DYNAMIC, quotient = 201.7
[Procedural]: name = VVXKEBYUXB  year = 2017  popularity = 45.28 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = VMGQDNRAQQ  year = 2017  popularity = 20.74 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = NGBRSPAKMR  year = 2017  popularity = 55.24 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = JAJMUKWMOK  year = 2017  popularity = 90.99 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = JVJACHXAEV  year = 2017  popularity = 42.83 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = FIQHADEZJK  year = 2017  popularity = 5.5 abstract variables = False, quotient = 201.7
[Functional]: name = BBMBJOZPYR  year = 2017  popularity = 68.47 lazy calculation = True legacy = DYNAMIC, quotient = 201.7
[ObjectOriented]: name = NJUDFGIHBP  year = 2017  popularity = 46.9 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = DBMLJVYUPC  year = 2017  popularity = 73.36 abstract variables = False, quotient = 201.7
[ObjectOriented]: name = YIOYUALBCQ  year = 2017  popularity = 69.39 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = LRJQATAZXK  year = 2017  popularity = 97.07 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = WIYHVAKQBY  year = 2017  popularity = 5.65 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Functional]: name = GYZDUMBOTT  year = 2017  popularity = 56.35 lazy calculation = True legacy = ERROR, quotient = 201.7
[ObjectOriented]: name = AUAAYIWWSP  year = 2017  popularity = 65.73 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[ObjectOriented]: name = GVRYAPHJCU  year = 2017  popularity = 29.89 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = TDPPRGUXBV  year = 2017  popularity = 91.01 abstract variables = True, quotient = 201.7
[Functional]: name = THJQFFHGKZ  year = 2017  popularity = 11.19 lazy calculation = True legacy = STRICT, quotient = 201.7
[ObjectOriented]: name = DLRTOQJNAZ  year = 2017  popularity = 25.54 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = MLMRABYUEF  year = 2017  popularity = 52.88 lazy calculation = True legacy = DYNAMIC, quotient = 201.7
[Procedural]: name = GFQRDPMELK  year = 2017  popularity = 97.25 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = WIADCKQOMH  year = 2017  popularity = 22.43 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = BRPBBSKGBA  year = 2017  popularity = 65.86 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = PACDPOWISX  year = 2017  popularity = 59.7 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = DPBAQTXKDP  year = 2017  popularity = 5.49 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = UCITIKZQNB  year = 2017  popularity = 44.49 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.7
[ObjectOriented]: name = WBUOMSAWIX  year = 2017  popularity = 80.5 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Functional]: name = IILWLFFXCQ  year = 2017  popularity = 24.73 lazy calculation = False legacy = STRICT, quotient = 201.7
[Functional]: name = DNUNUVLHON  year = 2017  popularity = 41.84 lazy calculation = False legacy = STRICT, quotient = 201.7
[Procedural]: name = NAIBYMOIDZ  year = 2017  popularity = 88.12 abstract variables = False, quotient = 201.7
[Procedural]: name = NVLZWAEZAH  year = 2017  popularity = 75.27 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = FTETYDZANN  year = 2017  popularity = 94.06 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = MGJSYTAXSP  year = 2017  popularity = 20.75 abstract variables = True, quotient = 201.7
[Functional]: name = HRFFFIXBOV  year = 2017  popularity = 28.46 lazy calculation = True legacy = STRICT, quotient = 201.7
[Procedural]: name = PANQKOFFZH  year = 2017  popularity = 41.2 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = HWRAHXVGPW  year = 2017  popularity = 34.52 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.7
[Procedural]: name = OXBFWHOBRG  year = 2017  popularity = 40.61 abstract variables = False, quotient = 201.7
[Functional]: name = LTDKTHOIFJ  year = 2017  popularity = 30.18 lazy calculation = True legacy = STRICT, quotient = 201.7
[ObjectOriented]: name = IVEIHECTIB  year = 2017  popularity = 32.89 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.7
[Procedural]: name = HRTYOHYPVC  year = 2017  popularity = 36.68 abstract variables = False, quotient = 201.7
[Procedural]: name = UUFHKKMFMS  year = 2017  popularity = 81.01 abstract variables = True, quotient = 201.7
[ObjectOriented]: name = TEULRVLNAX  year = 2018  popularity = 18.15 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = GZRLEQKSYK  year = 2018  popularity = 33.93 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = QKYOOEQJFG  year = 2018  popularity = 92.98 abstract variables = True, quotient = 201.8
[Procedural]: name = HVPCHULJNE  year = 2018  popularity = 39.04 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = JUYZJUGDQX  year = 2018  popularity = 34.91 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Procedural]: name = KSQQQWDURU  year = 2018  popularity = 63.37 abstract variables = True, quotient = 201.8
[Procedural]: name = UIXSVYYVPW  year = 2018  popularity = 39.22 abstract variables = False, quotient = 201.8
[Functional]: name = CQSASOHVEX  year = 2018  popularity = 71.16 lazy calculation = False legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = OWFJFWAEPO  year = 2018  popularity = 61.95 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.8
